Evaluation/MinReturn,EnvInfo/mp_time_sum,Evaluation/Iteration,Evaluation/MaxReturn,EnvInfo/eps_time_mean,CustomGaussianValueFunction/LossBefore,EnvInfo/sim_steps_sum,TotalEnvSteps,HybridPolicy/EntropyContinuous,EnvInfo/sim_steps_mean,EnvInfo/mp_time_mean,Evaluation/AverageReturn,EnvInfo/sim_steps_min,Evaluation/TerminationRate,EnvInfo/distance_to_goal_sum,EnvInfo/mp_time_min,EnvInfo/eps_time_min,Evaluation/SuccessRate,HybridPolicy/LossBefore,EnvInfo/eps_time_sum,HybridPolicy/EntropyDiscrete,CustomGaussianValueFunction/LossAfter,EnvInfo/distance_to_goal_mean,EnvInfo/distance_to_goal_min,Evaluation/AverageDiscountedReturn,CustomGaussianValueFunction/dLoss,Evaluation/NumEpisodes,HybridPolicy/LossAfter,Evaluation/StdReturn
-10.622442900937882,277.6880000000002,120,19.409408686050035,8.853149606299217,3.2750437259674072,1124350.0000000005,248439,1.2449034452438354,4426.574803149608,1.093259842519686,15.300314674900209,801.0000000000006,0.937007874015748,0.7528042322565681,0.04600000000000003,1.6020000000000012,0.9409448818897638,-0.00014771570567972958,2248.700000000001,0.4596301019191742,3.184260845184326,0.0029637961899864887,8.742394771745045e-05,14.233544259593325,0.09078288078308105,254,-0.0024222673382610083,6.222841352124432
-10.168933840148444,302.9060000000002,121,19.411028502534922,8.1779197080292,3.052725076675415,1120375.0000000005,250492,1.243863582611084,4088.9598540146003,1.1054963503649642,16.15221213774988,1099.0000000000007,0.9708029197080292,0.6416355720307167,0.06000000000000004,2.1980000000000013,0.9708029197080292,-0.00014466648281086236,2240.750000000001,0.46594640612602234,2.9455013275146484,0.0023417356643456815,0.0001678252213281483,15.099947406529106,0.1072237491607666,274,-0.003461254760622978,4.677230672579043
-9.933918198497516,300.5840000000002,122,19.332829416286465,7.629044368600687,3.050032615661621,1117655.0000000005,252545,1.2446995973587036,3814.522184300343,1.0258839590443691,16.3778036061409,946.0000000000007,0.962457337883959,0.6637842913086598,0.032000000000000015,1.8920000000000015,0.9692832764505119,-0.00012990976392757148,2235.3100000000013,0.46379974484443665,2.915745735168457,0.002265475396957883,0.0005224652514689009,15.398488925885385,0.13428688049316406,293,-0.004878640174865723,4.634444098845087
-10.158562912902044,289.0980000000002,123,19.554456580623885,8.127818181818187,3.0704803466796875,1117575.0000000005,254599,1.193953037261963,4063.909090909093,1.0512654545454552,16.105719082739114,843.0000000000006,0.9672727272727273,0.6342373530839602,0.002,1.6860000000000013,0.9709090909090909,-0.00012271568994037807,2235.1500000000015,0.4501391649246216,2.9563844203948975,0.002306317647578037,0.00034919658789378457,15.053593294336672,0.11409592628479004,275,-0.002997817238792777,4.6260974039451535
-9.389717580822737,273.2360000000002,124,19.188897499390205,8.321421245421249,2.9129464626312256,1135874.0000000005,256650,1.2046246528625488,4160.710622710624,1.0008644688644697,16.30299577134697,928.0000000000007,0.9633699633699634,0.591804370579333,0.030000000000000013,1.8560000000000014,0.978021978021978,-0.00011385771358618513,2271.748000000001,0.44269242882728577,2.805704355239868,0.002167781577213674,0.00010359928241926035,15.221532452544292,0.10724210739135742,273,-0.004502134397625923,4.08391537056622
-9.716161449015452,300.36800000000017,125,19.190071273349012,7.585759450171825,2.9797825813293457,1103728.0000000005,258708,1.2155107259750366,3792.8797250859125,1.0321924398625435,16.55535216197888,1033.0000000000007,0.9725085910652921,0.6446165889275152,0.034000000000000016,2.0660000000000016,0.9759450171821306,-0.00011644001642707735,2207.456000000001,0.4621935486793518,2.8781139850616455,0.002215177281537853,0.0004603547670031015,15.54582283202325,0.1016685962677002,291,-0.003914589062333107,4.268684946669786
-8.773103113279722,300.70800000000014,126,19.296590147820023,7.97097183098592,2.813591241836548,1131878.0000000005,260762,1.2346891164779663,3985.4859154929595,1.0588309859154934,16.59643935309842,924.0000000000007,0.971830985915493,0.5661575449536944,0.02600000000000001,1.8480000000000014,0.9859154929577465,-0.00011255771096330136,2263.756000000001,0.4528176486492157,2.6913890838623047,0.0019935124822313185,0.0003056033393841708,15.54306435094217,0.12220215797424316,284,-0.003802540944889188,3.5336359979653333
-9.457589501823284,318.66200000000015,127,19.191985799543833,7.798361774744032,2.663860321044922,1142460.0000000005,262813,1.2260267734527588,3899.180887372015,1.0875836177474407,16.890313086584005,986.0000000000008,0.9931740614334471,0.5342739845690464,0.06000000000000004,1.9720000000000015,0.9931740614334471,-9.077691356651485e-05,2284.9200000000014,0.3976050913333893,2.535409688949585,0.0018234606981878717,0.00022719066742736427,15.84521440689986,0.12845063209533691,293,-0.0040199728682637215,2.764379517743596
-9.971626209799792,286.75400000000013,128,19.65991402148455,7.578352941176474,2.8354246616363525,1095072.0000000005,264868,1.1814719438552856,3789.176470588237,0.9922283737024226,16.614954386538415,959.0000000000007,0.9653979238754326,0.613840330782824,0.002,1.9180000000000015,0.9826989619377162,-0.00010672346252249554,2190.144000000001,0.4912378489971161,2.7211666107177734,0.0021240149854076956,0.00031394499488637074,15.584190491625273,0.1142580509185791,289,-0.003483464242890477,3.7600442822203375
-9.301178328073812,295.73400000000015,129,19.38883593794097,7.305696969696974,2.8774471282958984,1084896.0000000005,266916,1.1879709959030151,3652.8484848484864,0.9957373737373743,16.728901338989512,943.0000000000007,0.9764309764309764,0.6527451378150402,0.002,1.8860000000000015,0.9797979797979798,-9.421911090612411e-05,2169.7920000000013,0.40200698375701904,2.713134765625,0.002197795076818317,0.0004297193790871079,15.733494857858323,0.16431236267089844,297,-0.004505601711571217,3.816381461064913
-8.474988883349415,305.3620000000001,130,19.688986831976788,7.103868421052636,2.5251457691192627,1079788.0000000005,268968,1.1804779767990112,3551.934210526317,1.004480263157895,17.197441527520002,873.0000000000007,0.9868421052631579,0.5682160105680936,0.032000000000000015,1.7460000000000013,0.9967105263157895,-9.303018305217847e-05,2159.5760000000014,0.4691542685031891,2.3482160568237305,0.0018691316137108341,0.00031246066375988985,16.176156627409576,0.17692971229553223,304,-0.0049063372425735,2.149706170186019
-9.217146963275907,322.7400000000001,131,19.621602173361957,6.961335504885997,3.0813064575195312,1068565.0000000005,271028,1.1534349918365479,3480.6677524429983,1.0512703583061893,16.81843016159375,769.0000000000006,0.9739413680781759,0.6350684788422529,0.02800000000000001,1.5380000000000011,0.9804560260586319,-0.00010778012801893055,2137.130000000001,0.4530002474784851,2.8145461082458496,0.0020686269669128758,0.00014485130068577778,15.854828582570967,0.26676034927368164,307,-0.004662733059376478,3.9056265390782845
-9.819480974870196,303.4140000000001,132,19.44840285039472,7.132472972972976,3.344758987426758,1055606.0000000005,273077,1.113746166229248,3566.236486486488,1.0250472972972977,16.431865612213766,1057.000000000001,0.9594594594594594,0.6984594564938413,0.002,2.1140000000000017,0.9662162162162162,-0.00010034839215222746,2111.212000000001,0.4697508215904236,2.9439666271209717,0.002359660325992707,0.00037871061845920907,15.47093265469923,0.40079236030578613,296,0.0035658010747283697,4.900861231004998
-9.752725814559183,232.5320000000001,133,19.286562522579935,7.31654347826087,3.667304754257202,1009683.0,275127,1.089712142944336,3658.271739130435,0.842507246376812,15.570676040063715,852.0000000000007,0.927536231884058,0.8002740463049154,0.002,1.7040000000000013,0.9384057971014492,-0.00014145024761091918,2019.3660000000002,0.42104479670524597,3.26143741607666,0.002899543646032302,9.860569608220462e-05,14.615271992509395,0.405867338180542,276,-0.0038138667587190866,6.273283381129289
-9.10114590743143,267.3900000000001,134,19.357311210288312,6.9429115646258515,2.968798875808716,1020608.0000000001,277182,1.1129136085510254,3471.4557823129257,0.9094897959183676,16.687013002171064,848.0000000000006,0.9795918367346939,0.6410483751874523,0.002,1.696000000000001,0.9795918367346939,-0.0001228596520377323,2041.2160000000003,0.4754672944545746,2.855443239212036,0.002180436650297457,0.00014005816959913024,15.678009049856412,0.11335563659667969,294,-0.004740940406918526,3.9065407796456975
-10.931162318667575,295.86599999999993,135,19.328402631981927,6.861870967741935,2.9024338722229004,1063590.0,279235,1.1113624572753906,3430.935483870968,0.954406451612903,16.900158341475002,771.0000000000006,0.9709677419354839,0.6673818028773142,0.002,1.5420000000000011,0.9806451612903225,-0.00012013474042760208,2127.18,0.4481244683265686,2.7868845462799072,0.0021528445254106908,0.00038522198691516617,15.94955048710911,0.11554932594299316,310,-0.00388332293368876,3.880133558045313
-9.768733367340124,259.788,136,19.186521723942064,7.079335616438357,2.7164647579193115,1033583.0,281284,1.101259469985962,3539.667808219178,0.8896849315068494,16.937390664981393,973.0000000000007,0.9794520547945206,0.5883857358737014,0.03600000000000002,1.9460000000000015,0.9897260273972602,-0.00011839408398373052,2067.166,0.49736902117729187,2.6204347610473633,0.0020150196434030867,0.0004125441584065409,15.891495684845498,0.09602999687194824,292,-0.005419312510639429,2.984486389798551
-9.76214396263498,292.73800000000006,137,19.642699203502023,7.214402684563757,2.7620205879211426,1074946.0,283338,1.1210271120071411,3607.201342281879,0.9823422818791948,16.85938454166498,795.0000000000006,0.9765100671140939,0.5998188523725424,0.002,1.5900000000000012,0.9865771812080537,-0.00012778643576893955,2149.892,0.4866139888763428,2.6704297065734863,0.0020128149408474576,0.0003871835388576584,15.850348783250087,0.09159088134765625,298,-0.0051600453443825245,3.462869451781495
-10.042047603452122,280.1600000000001,138,19.35533088517723,7.678833922261485,3.0999557971954346,1086555.0,285393,1.088635802268982,3839.416961130742,0.9899646643109543,16.320367600851405,849.0000000000007,0.9575971731448764,0.6523390280046362,0.07800000000000006,1.6980000000000013,0.9717314487632509,-0.0001278271956834942,2173.11,0.4722728431224823,2.9220387935638428,0.0023050849046100217,9.699146678654164e-05,15.297330525014125,0.1779170036315918,283,-0.0035164847504347563,4.631942990490962
-10.510785257044292,292.274,139,19.543785424920024,7.049093333333333,2.7743887901306152,1057364.0,287443,1.0762370824813843,3524.5466666666666,0.9742466666666667,16.950761907516362,879.0000000000007,0.98,0.6118542055455719,0.002,1.7580000000000013,0.9866666666666667,-0.00012387135939206928,2114.728,0.5021826028823853,2.643956184387207,0.00203951401848524,0.0001242837131319884,15.943353989645354,0.1304326057434082,300,-0.0044708456844091415,3.280627666155707
-10.916166040286843,278.448,140,19.392600400471427,7.205138047138047,2.8104777336120605,1069963.0,289502,1.070395588874817,3602.5690235690236,0.9375353535353534,16.751542164418264,865.0000000000007,0.9629629629629629,0.635755345535379,0.034000000000000016,1.7300000000000013,0.9831649831649831,-0.00012567496742121875,2139.926,0.34555405378341675,2.725951671600342,0.00214059038900801,0.00035030532296042915,15.74834907899833,0.08452606201171875,297,-0.004305414855480194,3.821587202629591
-9.813904079955527,260.672,141,19.64093188547923,7.093651877133104,2.9158289432525635,1039220.0,291560,1.0801136493682861,3546.825938566553,0.889665529010239,16.745033735716053,961.0000000000007,0.9692832764505119,0.6318882050000019,0.02800000000000001,1.9220000000000015,0.9795221843003413,-0.00012183166109025478,2078.4399999999996,0.35016965866088867,2.789998769760132,0.0021566150341296992,0.0003380434261321081,15.728192073437885,0.12583017349243164,293,-0.004410389810800552,3.9819922383693305
-9.78821167446576,312.2539999999999,142,19.544496196337327,6.79728387096774,2.844503164291382,1053579.0,293613,1.0648735761642456,3398.641935483871,1.0072709677419351,16.98653083229075,797.0000000000006,0.9806451612903225,0.6327205090463719,0.002,1.5940000000000012,0.9838709677419355,-0.00011412864114390686,2107.1579999999994,0.4124632179737091,2.733956813812256,0.0020410339001495866,0.00014214219666948896,16.021739193763242,0.11054635047912598,310,-0.004290723241865635,3.5522276805113533
-10.350589092603157,279.022,143,19.34670989561179,7.1596791808873705,2.983365297317505,1048892.9999999998,295661,1.0580307245254517,3579.839590443685,0.9522935153583617,16.551601074617054,777.0000000000006,0.9726962457337884,0.6841291568046581,0.002,1.5540000000000012,0.9726962457337884,-0.00011601916048675776,2097.7859999999996,0.46550872921943665,2.8493549823760986,0.0023349117979681163,0.0002073549632332463,15.562830966226127,0.13401031494140625,293,-0.004332648124545813,4.488177845062259
-9.964230607915185,286.69399999999996,144,19.33395744598254,6.988700336700336,3.1217339038848877,1037822.0,297713,1.0462983846664429,3494.350168350168,0.9652996632996632,16.494842548927593,842.0000000000006,0.9562289562289562,0.69488448711218,0.03600000000000002,1.6840000000000013,0.9696969696969697,-0.00010790642409119755,2075.644,0.44849109649658203,2.9274330139160156,0.0023396784077851177,0.0001708584304873124,15.533493227584877,0.19430088996887207,297,-0.0035977917723357677,4.691606384749282
-9.467784061910837,290.884,145,19.193629892074384,7.097993288590604,2.9685287475585938,1057601.0,299764,1.0189529657363892,3548.996644295302,0.9761208053691276,16.72235193592742,778.0000000000005,0.9765100671140939,0.670880665397851,0.05000000000000003,1.556000000000001,0.9765100671140939,-0.00010508208652026951,2115.2019999999998,0.3438081443309784,2.8611676692962646,0.0022512774006639294,0.000381635670977493,15.734409189886001,0.1073610782623291,298,-0.002432107226923108,4.160578617382742
-6.946195898517544,324.88,146,19.288848267737226,6.668263322884011,2.689959764480591,1063587.9999999995,301819,1.0403764247894287,3334.1316614420048,1.0184326018808778,17.35264642760626,828.0000000000006,0.9937304075235109,0.6148124755633475,0.002,1.6560000000000012,0.9937304075235109,-0.00010189777822233737,2127.1759999999995,0.3326864242553711,2.4936559200286865,0.001927311835621779,0.0004314086050356114,16.386418551726585,0.1963038444519043,319,-0.0034054741263389587,2.3964938758588548
-9.458724797439816,286.5720000000001,147,19.68346059400633,6.963369127516778,2.800884962081909,1037542.0,303873,1.0155616998672485,3481.6845637583892,0.9616510067114098,16.974612780347517,910.0000000000007,0.9798657718120806,0.6167047946468008,0.016,1.8200000000000014,0.9865771812080537,-0.00010894631850533187,2075.084,0.13901014626026154,2.6685585975646973,0.002069479176667117,0.00038556946064159995,15.957359459885113,0.13232636451721191,298,-0.0026181747671216726,3.3429856218855214
-9.495943020810953,313.7779999999999,148,19.37613036708637,6.913080906148867,3.2239699363708496,1068070.9999999998,305921,1.026027798652649,3456.540453074433,1.0154627831715208,16.791081313049432,821.0000000000006,0.9741100323624595,0.6694954533318792,0.002,1.6420000000000012,0.9741100323624595,-0.00011230597738176584,2136.142,0.1410883367061615,2.984454870223999,0.0021666519525303535,0.00020246925461703548,15.85397089564421,0.23951506614685059,309,-0.0033466124441474676,4.387558680364988
-7.619881673431518,300.91800000000006,149,19.35667950293497,7.323674576271185,2.6006085872650146,1080242.0,307969,1.0295329093933105,3661.837288135593,1.0200610169491529,17.208724659468444,956.0000000000007,0.9932203389830508,0.5569979088421848,0.034000000000000016,1.9120000000000015,0.9966101694915255,-0.00010600080713629723,2160.4839999999995,0.12898357212543488,2.389310598373413,0.0018881285045497791,0.0004873312787139736,16.148475150492366,0.21129798889160156,295,-0.004955615848302841,2.089131896465905
-9.58416530078856,321.75200000000007,150,19.446672079608923,6.667710610932476,2.957815170288086,1036829.0,310023,1.007152795791626,3333.855305466238,1.0345723472668813,17.03082332578662,744.0000000000006,0.9742765273311897,0.6596527527819878,0.002,1.488000000000001,0.9807073954983923,-0.00011010504385922104,2073.658,0.12164471298456192,2.761591911315918,0.0021210699446366165,0.00019665394608772604,16.074495298985994,0.19622325897216797,311,-0.002719584386795759,3.8254646967475168
-9.627818449659426,295.78599999999994,151,19.196361284029763,6.995819999999998,2.896439552307129,1049372.9999999998,312071,1.0110594034194946,3497.9099999999994,0.9859533333333331,16.971382767190523,982.0000000000007,0.9733333333333334,0.6250227040056027,0.002,1.9640000000000013,0.9833333333333333,-0.00010661024134606123,2098.7459999999996,0.12277986854314804,2.7498984336853027,0.0020834090133520088,0.00011763450058769718,15.971262425169144,0.14654111862182617,300,-0.0036883438006043434,3.61744143203612
-7.4093022694796264,336.4360000000001,152,19.32652472434574,6.597250773993806,2.6474225521087646,1065456.0,314123,1.0244039297103882,3298.625386996904,1.0415975232198145,17.365651714108587,962.0000000000007,0.9907120743034056,0.6325471217931835,0.002,1.9240000000000015,0.9907120743034056,-9.495658741798252e-05,2130.9119999999994,0.1134621724486351,2.518967390060425,0.001958350222269918,7.268278290388619e-05,16.420900222647923,0.12845516204833984,323,-0.0023193529341369867,2.772641853294752
-8.785887474708723,310.5940000000001,153,19.331201438426458,7.06473786407767,2.868283271789551,1091502.0,316173,1.0000213384628296,3532.368932038835,1.0051585760517803,17.065005966321394,1065.0000000000007,0.9805825242718447,0.6476719565690543,0.002,2.1300000000000012,0.9838187702265372,-0.00010272334475303069,2183.004,0.12447910010814667,2.7440438270568848,0.002096025749414415,0.0002803882260392104,16.094559073476244,0.12423944473266602,309,-0.003342279000207782,3.5199070224960236
-9.83349262827983,344.1380000000001,154,19.471550274984388,6.916405063291137,2.646334409713745,1092791.9999999998,318227,0.9970581531524658,3458.202531645569,1.0890443037974686,17.28355887214927,956.0000000000006,0.9841772151898734,0.6286108830154785,0.044000000000000025,1.9120000000000013,0.990506329113924,-9.712039900477976e-05,2185.5839999999994,0.112985759973526,2.4792613983154297,0.0019892749462515143,0.00038944626713163555,16.313613835298614,0.16707301139831543,316,-0.005675932392477989,2.8180877743362758
-9.606684411290463,300.53200000000004,155,19.348547094082946,7.093960784313725,2.5430588722229004,1085376.0,320280,0.9850789904594421,3546.9803921568628,0.9821307189542485,17.20217708619246,841.0000000000006,0.9869281045751634,0.5974481436384874,0.018000000000000002,1.6820000000000013,0.9934640522875817,-9.298788791056722e-05,2170.752,0.11457264423370361,2.394378423690796,0.0019524449138512662,0.00043494666499447823,16.191214392021113,0.1486804485321045,306,-0.004802987445145845,2.5984757267240917
-8.787208295643016,330.2000000000001,156,19.35496627038601,6.6233,2.623657464981079,1059727.9999999998,322329,0.9698609709739685,3311.649999999999,1.0318750000000003,17.362309266471026,744.0000000000006,0.9875,0.6343398914332368,0.002,1.488000000000001,0.990625,-9.401767601957545e-05,2119.456,0.14863258600234985,2.4413390159606934,0.001982312160728865,0.000396071081187174,16.406353075498025,0.18231844902038574,320,0.0017524774884805083,2.717416988056296
-7.586156156800436,339.8480000000001,157,19.39202587199513,6.603766153846155,2.555851459503174,1073112.0,324381,0.9948479533195496,3301.8830769230767,1.0456861538461542,17.481200751510684,809.0000000000006,0.9876923076923076,0.6103629968616748,0.02600000000000001,1.6180000000000012,0.9938461538461538,-8.914112549973652e-05,2146.224,0.21941636502742767,2.406527042388916,0.0018780399903436148,0.00033826160590840105,16.531662179946142,0.1493244171142578,325,-0.0039739664644002914,2.380446676263964
-10.110095621696074,331.8140000000001,158,19.417748933695254,6.619566037735849,2.704223871231079,1052511.0,326436,0.990147590637207,3309.7830188679245,1.0434402515723273,17.35751649134515,883.0000000000007,0.9874213836477987,0.637059436093307,0.002,1.7660000000000013,0.9905660377358491,-9.877432603389025e-05,2105.022,0.2173682451248169,2.5019166469573975,0.002003331560041846,0.0004788606124240437,16.38946623334369,0.20230722427368164,318,-0.005697347689419985,2.8597491576604726
-7.818262815270726,319.9880000000001,159,19.35188076197745,7.085467532467531,2.3206119537353516,1091162.0,328490,0.9784899353981018,3542.7337662337663,1.0389220779220782,17.3873435004503,792.0000000000006,0.9935064935064936,0.5774470509301146,0.03600000000000002,1.5840000000000012,0.9967532467532467,-8.898201485862955e-05,2182.3239999999996,0.18856839835643768,2.1397199630737305,0.001874828087435437,0.00013712660029479448,16.367418466912774,0.1808919906616211,308,-0.005302888806909323,1.9704458901386046
-8.998947938341967,346.56600000000014,160,19.213108792604544,6.488899696048632,2.3047256469726562,1067424.0,330543,0.9807189702987671,3244.449848024316,1.0533920972644382,17.642821635714377,994.0000000000008,0.9969604863221885,0.6202287400219464,0.02600000000000001,1.9880000000000015,0.9969604863221885,-7.455475861206651e-05,2134.848,0.369073748588562,2.1199536323547363,0.00188519373866853,0.0004016402114033153,16.689814980722904,0.18477201461791992,329,-0.005819334648549557,1.8747876256906861
-9.0945857558104,322.78400000000005,161,19.40336292779345,6.501839999999999,3.29978609085083,1056548.9999999998,332593,0.9694109559059143,3250.919999999999,0.9931815384615386,17.316914755153274,893.0000000000007,0.9846153846153847,0.6577888283196491,0.002,1.7860000000000014,0.9846153846153847,-8.081134001258761e-05,2113.0979999999995,0.4151220917701721,2.7476115226745605,0.0020239656255989203,0.00030869447711735825,16.39377671372653,0.5521745681762695,325,-0.0010037758620455861,3.3849214287008484
-8.955850839735403,331.03799999999995,162,19.702358782514978,6.853452830188679,2.5874345302581787,1089698.9999999998,334646,0.9733287692070007,3426.726415094339,1.041,17.417178631536657,883.0000000000007,0.9842767295597484,0.6155231579056604,0.02800000000000001,1.7660000000000013,0.9937106918238994,-6.874631071696058e-05,2179.3979999999997,0.24220597743988037,2.39609694480896,0.001935607414797674,0.00016618374393834886,16.44366225857773,0.19133758544921875,318,-0.005142005626112223,2.4946066098028967
-9.402015457844918,330.6119999999999,163,19.188031912888036,6.810169811320755,2.5231616497039795,1082817.0,336696,0.9547473788261414,3405.0849056603774,1.0396603773584903,17.410847588634027,1166.0000000000007,0.9874213836477987,0.6098431988488585,0.018000000000000002,2.3320000000000016,0.9937106918238994,-6.7358480009716e-05,2165.634,0.21610184013843536,2.349992275238037,0.0019177459083297437,0.0004370465786204564,16.43909527326759,0.17316937446594238,318,-0.001374982064589858,2.5299355594220576
-8.882576380195987,321.58199999999994,164,19.730151997928417,6.8574812499999975,2.3147361278533936,1097196.9999999995,338749,0.936336874961853,3428.7406249999985,1.0049437499999998,17.495411785768503,980.0000000000008,0.99375,0.5999377614735257,0.016,1.9600000000000015,0.996875,-6.220158684300259e-05,2194.3939999999993,0.1434207409620285,2.1982526779174805,0.001874805504604768,0.00017735652779051796,16.51833713115636,0.11648344993591309,320,-0.004971330985426903,1.9979417671906383
-8.371273491620606,347.882,165,19.228458418294288,6.338988165680472,3.1051342487335205,1071288.9999999995,340799,0.9296016097068787,3169.4940828402355,1.0292366863905325,17.48901016921669,907.0000000000007,0.9822485207100592,0.7005455506306363,0.002,1.8140000000000014,0.985207100591716,-6.239751382963732e-05,2142.5779999999995,0.15028423070907593,2.561826705932617,0.002072619972279989,0.0003815559107334136,16.599120007395406,0.5433075428009033,338,-0.0048069218173623085,3.3007954824802517
-10.843428291209365,363.26599999999985,166,19.199895471172656,6.747190476190475,3.0139617919921875,1133527.9999999998,342853,0.9418832659721375,3373.5952380952376,1.081148809523809,17.387228006120296,1028.0000000000007,0.9821428571428571,0.6780275670633891,0.034000000000000016,2.0560000000000014,0.9851190476190477,-6.106161890784279e-05,2267.0559999999996,0.1295652538537979,2.680199384689331,0.002017939187688658,0.0002476215178192266,16.497858187580082,0.33376240730285645,336,-0.004560619127005339,3.447355892590107
-10.004277528010036,321.71000000000004,167,19.338706250865997,6.610271604938269,2.5855236053466797,1070863.9999999995,344906,0.9430492520332336,3305.1358024691344,0.9929320987654322,17.458899162888354,838.0000000000006,0.9876543209876543,0.6455536402175727,0.054000000000000034,1.6760000000000013,0.9907407407407407,-6.30441791145131e-05,2141.727999999999,0.08706466108560562,2.4688541889190674,0.00199244950684436,0.00035325742841353186,16.509522448875796,0.1166694164276123,324,-0.004868486896157265,2.836266472836289
-9.1524292039443,315.72800000000007,168,19.531005066094657,6.945215189873417,2.5829737186431885,1097343.9999999995,346954,0.9409990310668945,3472.6075949367073,0.9991392405063293,17.351633290536945,1022.0000000000007,0.9873417721518988,0.6256513706767868,0.002,2.0440000000000014,0.990506329113924,-5.545886233448982e-05,2194.6879999999996,0.19639022648334503,2.4269535541534424,0.0019799094008759077,0.00024073917804812584,16.37875804492641,0.1560201644897461,316,-0.005223884247243404,2.855631623953354
-9.703835203711096,349.14999999999986,169,19.21120880260062,6.503351515151512,2.559004545211792,1073052.9999999995,349007,0.9363551735877991,3251.675757575756,1.0580303030303027,17.491930429358604,1023.0000000000008,0.990909090909091,0.6370453953555342,0.002,2.0460000000000016,0.990909090909091,-6.30521317361854e-05,2146.105999999999,0.26275956630706787,2.3817338943481445,0.0019304405919864673,0.0001243577886790208,16.560672197878496,0.17727065086364746,330,-0.005494047421962023,2.737275603911837
-8.909419272313515,344.8659999999999,170,19.21761084093958,6.49300598802395,2.6066014766693115,1084331.9999999995,351058,0.9547078609466553,3246.502994011975,1.0325329341317362,17.620956925740895,1118.0000000000007,0.9940119760479041,0.6357421731542905,0.04600000000000003,2.2360000000000015,0.9940119760479041,-6.015244798618369e-05,2168.6639999999993,0.1530846655368805,2.3315067291259766,0.0019034196801026662,0.0003499329709042232,16.694833964174116,0.27509474754333496,334,-0.0023964932188391685,2.3510806528481023
-7.0337184828570685,334.34400000000005,171,19.378143129850937,6.841123028391165,2.2942051887512207,1084317.9999999995,353107,0.9256589412689209,3420.5615141955823,1.0547129337539434,17.52168635718811,891.0000000000007,0.9873817034700315,0.5898353453846165,0.03800000000000002,1.7820000000000014,0.9968454258675079,-5.56991872144863e-05,2168.635999999999,0.20688320696353912,2.195652961730957,0.0018606793229798628,0.0003024115080051833,16.536022570947036,0.09855222702026367,317,0.005225136410444975,1.9760655504148288
-9.736344680709456,312.6760000000001,172,19.683864144210048,6.6267405063291145,3.1396141052246094,1047025.0000000002,355159,0.9134204387664795,3313.3702531645577,0.9894810126582282,17.266445923507657,951.0000000000007,0.9841772151898734,0.6302951436362549,0.002,1.9020000000000015,0.9873417721518988,-6.543032941408455e-05,2094.05,0.25427359342575073,2.615913152694702,0.0019946048849248574,0.00022997289053437077,16.302877342733982,0.5237009525299072,316,-0.004641951993107796,3.2072964743209194
-8.877069868412754,330.8280000000001,173,19.57382771337844,6.522693750000002,2.893688201904297,1043631.0000000001,357212,0.9113404154777527,3261.346875,1.0338375000000002,17.36873662611877,842.0000000000006,0.984375,0.6678530299693097,0.06000000000000004,1.6840000000000013,0.984375,-5.3451400162884966e-05,2087.2620000000006,0.38816532492637634,2.614081859588623,0.002087040718654093,9.060879062535677e-05,16.418814723015664,0.27960634231567383,320,-0.004337186925113201,3.2867190417354504
-7.480266274187304,345.8720000000002,174,19.321250864025977,6.262150150150151,2.3842360973358154,1042648.0000000002,359265,0.9219815731048584,3131.075075075076,1.0386546546546551,17.70971254242228,938.0000000000007,0.993993993993994,0.6069674636668263,0.014,1.8760000000000014,0.996996996996997,-5.3352341637946665e-05,2085.2960000000003,0.2871306538581848,2.197331666946411,0.0018227251161165956,0.00017163566657705495,16.76835289589142,0.1869044303894043,333,-0.003783543361350894,1.8146635085541494
-9.194625031108412,314.34800000000007,175,19.190529962050594,6.798077669902914,2.895862579345703,1050303.0,361313,0.9088532328605652,3399.0388349514565,1.0173074433656961,17.269461649996998,1084.0000000000007,0.9838187702265372,0.6318145535791699,0.08400000000000006,2.1680000000000015,0.9870550161812298,-5.394988693296909e-05,2100.606,0.4395621120929718,2.589780807495117,0.0020447072931364723,0.00014756650015925233,16.27979126886945,0.30608177185058594,309,-0.005790089722722769,3.1376229792295502
-11.75744318865261,323.07600000000014,176,19.670967107327893,6.404085889570555,2.461977958679199,1043866.0000000003,363366,0.8902781009674072,3202.042944785277,0.9910306748466262,17.562023318434473,898.0000000000007,0.99079754601227,0.6244626908851612,0.030000000000000013,1.7960000000000014,0.9938650306748467,-5.7767672842601314e-05,2087.732000000001,0.10014180094003677,2.248650550842285,0.0019155297266415987,0.0003622220780152716,16.611283836207914,0.21332740783691406,326,-0.006376743316650391,2.5274314585295192
-8.912441985588478,296.2120000000001,177,19.376462308790764,6.510649842271295,2.6651930809020996,1031938.0000000003,365422,0.8996187448501587,3255.324921135648,0.9344227129337542,17.421910175663825,784.0000000000006,0.9842271293375394,0.6285814120461098,0.03600000000000002,1.5680000000000012,0.9905362776025236,-6.203046359587461e-05,2063.8760000000007,0.1512005776166916,2.427560329437256,0.0019829066626060247,0.00033269461569154573,16.4469286123872,0.23763275146484375,317,-0.004917476326227188,2.6922605380486018
